X,GSM300166,GSM300167,GSM300168,GSM300169,GSM300170,GSM300171,GSM300172,GSM300173,GSM300174,GSM300175,GSM300176,GSM300177,GSM300178,GSM300179,GSM300180,GSM300181,GSM300182,GSM300183,GSM300185,GSM300186,GSM300187,GSM300188,GSM300189,GSM300190,GSM300191,GSM300192,GSM300193,GSM300194,GSM300195,GSM300196,GSM300197,GSM300198,GSM300199,GSM300200,GSM300201,GSM300202,GSM300203,GSM300204,GSM300205,GSM300206,GSM300207,GSM300208,GSM300209,GSM300210,GSM300211,GSM300212,GSM300213,GSM300214,GSM300215,GSM300216,GSM300217,GSM300218,GSM300219,GSM300220,GSM300221,GSM300222,GSM300223,GSM300224,GSM300225,GSM300226,GSM300227,GSM300228,GSM300229,GSM300230,GSM300231,GSM300232,GSM300233,GSM300234,GSM300235,GSM300236,GSM300237,GSM300238,GSM300239,GSM300240,GSM300241,GSM300242,GSM300243,GSM300244,GSM300245,GSM300246,GSM300247,GSM300248,GSM300249,GSM300250,GSM300251,GSM300252,GSM300253,GSM300254,GSM300255,GSM300256,GSM300258,GSM300259,GSM300260,GSM300261,GSM300262,GSM300263,GSM300264,GSM300265,GSM300266,GSM300267,GSM300268,GSM300269,GSM300270,GSM300271,GSM300272,GSM300273,GSM300274,GSM300275,GSM300276,GSM300277,GSM300278,GSM300279,GSM300280,GSM300281,GSM300282,GSM300283,GSM300284,GSM300285,GSM300286,GSM300287,GSM300288,GSM300289,GSM300290,GSM300291,GSM300292,GSM300293,GSM300294,GSM300295,GSM300296,GSM300297,GSM300298,GSM300299,GSM300300,GSM300301,GSM300302,GSM300303,GSM300304,GSM300305,GSM300306,GSM300307,GSM300308,GSM300309,GSM300310,GSM300311,GSM300312,GSM300313,GSM300314,GSM300315,GSM300316,GSM300317,GSM300318,GSM300319,GSM300320,GSM300321,GSM300322,GSM300323,GSM300324,GSM300325,GSM300326,GSM300327,GSM300328,GSM300329,GSM300330,GSM300331,GSM300332,GSM300333,GSM300335,GSM300338,GSM300339,GSM300340,GSM300341,GSM318840,GSM350078,Cluster
203423_at,0.85097665,1.3002943,1.6619753,1.7017325,1.333429,2.6368504,3.6120596,1.0079896,1.3942208,1.5045927,1.3075486,0.601677,1.112422,0.9106028,1.4901623,1.1667863,1.1520295,1.230277,0.88651437,1.1034592,1.2850914,0.8955479,0.4522766,0.59678656,0.7309798,1.17917,1.5831512,0.6210114,1.3864559,0.53048205,0.6484452,0.4517403,1.6183451,2.175635,2.420969,0.8099399,2.0401268,0.2888713,0.41445202,0.3994591,1.0480486,1.5338838,0.87210625,1.2970077,1.2856694,2.0512784,2.3831103,0.8387408,1.1577073,0.9623518,0.9230303,0.56506574,1.4264928,0.79360557,1.064896,1.1314774,2.8722944,1.0649478,1.4300637,0.46804866,2.325454,0.8455677,0.40615797,0.36854246,0.75407153,0.69766736,0.69618523,0.6124348,1.5741951,0.7254493,0.9080911,0.7554171,1.3044336,0.54367685,0.6828883,0.45776656,2.2175648,0.54965854,0.87746596,0.76378924,0.9957587,2.0153387,1.8345274,1.4807974,2.1584373,1.2806717,0.97440875,1.0996126,0.87748986,1.9234815,0.5805064,0.6321216,0.66686976,1.2189513,0.72647077,0.98680174,0.95312136,1.1052694,1.1224808,1.6659194,1.2425542,1.5900977,1.1314664,0.6518691,4.304301,1.3489101,1.0880513,0.49810886,3.5224597,0.57133114,0.39965802,0.3113802,1.5246793,0.80628,0.8084155,1.5648037,1.6606004,0.5531552,0.9906595,0.62485784,1.0153371,0.532486,1.2980369,0.54306227,0.53362966,1.1471561,0.8582004,0.99371433,1.0138323,0.42983112,0.79597837,0.9650371,0.95742345,21.372915,1.6829971,1.0412685,0.5270928,6.2096686,1.7941425,1.5859627,1.1189616,1.5345148,1.0829793,1.9524095,0.9409613,1.9606953,0.5807853,0.8313725,0.5263974,1.2960744,0.6543245,0.971276,0.8417507,1.4842823,0.66102415,1.2124971,0.5577625,0.9605886,1.2809595,0.6609602,0.94897825,0.8416454,0.9247997,1.2395507,0.43875527,0.5318662,0.5690957,0.573869,1.0042411,1.0922122,0.75215507,1.3075486,2.1947625,-1
203453_at,0.31493816,0.35050085,0.139854,0.13374856,0.13908306,6.1636467,17.569408,0.33985648,0.3141149,0.33764192,0.37055203,0.32286832,0.30012035,0.29822788,0.33868074,0.32531232,0.30759,0.3181627,0.13629559,0.3480917,0.2887082,0.34501952,0.35351473,0.32217652,0.35063097,0.36112657,0.29355296,0.30505598,0.34164524,0.34339878,0.3247455,0.3245276,0.3525215,0.33745068,0.33730176,0.3141667,0.34489164,0.3343906,0.31411505,0.3118639,0.33899492,0.33250493,0.32156777,0.31780285,0.3549487,0.33942997,0.3516077,0.31588417,0.30239925,0.31022075,1.0210439,0.33940828,0.32370344,0.3101624,0.38001582,0.3467163,0.30817235,0.31852293,0.35606936,0.30105427,0.13433026,0.33590704,0.353897,0.32586473,0.30556086,0.29997715,0.3836268,0.33013138,0.30998427,0.31298378,0.36105615,0.31821525,0.30114368,0.30817944,0.35958624,0.34372255,0.3126926,0.30574748,0.3841963,0.30609363,0.43236727,0.33622393,0.31876346,0.3767881,0.3529796,0.32292914,0.31559235,0.38426763,0.36467046,0.32287896,0.35821077,0.32495645,0.39022756,0.32086587,0.35839307,0.30992845,0.36774537,0.30771464,0.3743507,0.31469545,0.34111193,0.30568984,0.3682232,0.34372255,19.084648,0.29907304,0.3787495,0.34178412,0.35607398,0.3219664,0.39473987,0.35231718,0.31805992,0.3154731,0.3827031,0.31156993,0.35363457,0.31262577,0.30131465,0.4922455,0.34952745,0.35258302,0.31806004,0.31660604,0.38072127,0.33144078,0.31993023,0.31227598,0.38128656,0.35848117,0.3194464,0.3564657,0.31522983,244.45216,0.30858657,0.3691118,0.34593302,2.1851728,0.3148788,0.35905302,0.40346146,0.35192347,0.31145224,0.3624647,0.33565396,0.3080558,0.3148788,0.38426778,0.3448909,0.29544654,0.31810272,0.3737783,0.34567216,0.31572294,0.3131609,0.3703461,0.3185153,0.30102986,0.2882171,0.35258693,0.32232103,0.2934975,0.30224934,0.3477173,0.3235386,0.3163803,0.35739237,0.33622393,0.30776474,0.31215814,0.36206165,1.2710264,0.3580558,-1
203477_at,0.68731713,0.642022,1.1480128,0.53178173,1.7049978,0.6202067,1.1330807,0.65868527,0.69625694,0.9561576,0.8937613,0.7191705,0.8621353,0.63508177,0.8386845,0.6345511,0.6719381,0.68550426,1.0819086,0.6738835,0.58330667,0.631162,0.6520136,0.6330802,0.64488596,1.932431,0.7874728,0.64949983,0.6097637,0.67286795,0.66423136,0.6989541,0.69880134,1.5274041,0.6645523,0.7229588,0.6323335,0.6727408,0.64260936,0.6944854,0.59911627,0.64858097,0.706336,0.71536183,0.6356256,1.1239336,2.0277667,0.58260894,0.6024776,0.68602145,0.97804934,0.6629209,0.65922624,0.6514631,0.6962145,0.67401075,0.7023404,0.6802224,0.65695596,0.630189,1.607598,0.9041247,0.65513104,0.6382705,0.6175893,0.6282898,0.6622152,0.6388725,1.1630158,0.67345595,0.6817781,0.6416485,0.9686496,0.6726939,0.84602666,0.6855442,0.8554766,0.6243908,2.9699934,0.6592517,1.5519896,0.65422994,0.71293664,0.7817655,1.1580484,0.8659225,0.72254986,0.8842004,0.6153739,0.7503317,0.7367358,1.3501246,0.8197718,0.6708412,0.57474804,0.67778903,0.69119763,0.6262778,0.6838039,1.0164194,0.6489596,0.6380845,0.6838036,0.6721072,1.769081,0.93088454,0.879132,0.58436894,4.2438374,1.3818176,0.756102,1.5770396,0.9204323,2.2219932,1.8145894,0.6631185,0.651255,0.557676,0.5991825,0.6385823,0.6400016,0.68206394,0.63885283,0.6914788,0.71771276,0.97072315,0.65475345,0.6676371,0.71082544,0.7084055,0.6424876,0.703743,0.6013567,8.658987,0.67345554,1.2998669,0.6841244,1.8780217,1.9485967,0.65927476,1.813136,1.9196743,0.6673849,0.9327046,0.8104771,0.6330801,0.82299566,0.6855815,0.67975277,1.2988206,0.67244005,0.67445326,0.6859322,0.7797673,0.6696553,1.6980388,0.54777706,0.5975983,0.8828245,0.6397641,0.6309725,0.5833066,0.63126004,0.96346885,0.6334755,0.58706903,0.63656914,0.6507856,0.6146768,0.6700342,0.6752353,1.0240785,0.6525851,-1
203535_at,2.143965,1.1927496,17.214352,2.8209207,9.976432,3.7291794,19.809364,0.4930989,0.40641993,0.54978937,0.8982845,3.1236143,1.4920256,2.5798087,2.1610208,0.36919475,0.41835102,0.58433056,66.760704,0.48828846,0.40850055,1.683685,1.2615919,1.6236342,5.84522,1.613185,0.6696964,1.7232406,1.9733195,0.6722596,0.64752847,3.0113952,1.4729785,4.233775,1.9370644,2.318554,6.0011754,0.45667848,0.4784677,1.4916669,1.6044354,0.49161375,0.5266134,0.5775363,0.97917914,9.329062,1.1736622,2.4262981,0.90598357,10.374397,7.534438,1.6445067,1.9296216,6.1544476,7.030916,1.0971075,0.8154066,1.7346554,2.7922614,4.5201902,5.696311,1.6764346,2.7435024,0.39796215,0.4805531,0.52209353,1.6672189,1.242239,0.54371566,1.3548439,1.2298084,2.4883733,4.6350837,2.0126677,2.4175854,0.5623428,0.3931158,1.0456914,1.6824365,1.0052652,1.26473,0.5482111,7.433579,0.9279129,7.2413073,11.021466,0.72534907,0.94387925,1.2292967,7.0657763,0.4199294,0.5771005,0.9581629,0.44444788,10.912902,1.6572461,1.2614515,0.5286342,0.89662087,0.5605437,0.5660635,1.6818128,0.898951,0.56033206,0.48750967,0.8777591,0.937425,0.3877423,0.38161573,0.7282279,0.9611882,0.3710088,0.42706385,0.5465831,1.4075563,4.175087,1.8986568,0.41340965,0.552526,6.4098625,2.5964918,0.40937698,0.4031286,0.74405855,0.92293656,0.4455384,0.42730647,0.53839666,0.93829465,0.42064264,0.42488897,0.63482726,3.1348221,0.6307293,0.6560873,0.99473464,0.53192216,0.65727496,1.3489776,0.8488897,0.46300715,0.2804388,0.5873142,0.8809635,0.3908245,0.41324022,1.0660074,1.2689594,0.53373,0.39341328,0.58631825,0.8984094,0.4011259,0.43250945,0.6275193,0.95567954,0.5447082,0.5833426,2.0428867,1.6142838,1.0962805,0.85326767,4.319293,4.554948,3.1442924,1.6678251,9.915641,0.4037053,0.43259144,1.0217072,1.3984501,1.8814845,1.2141733,-1
203570_at,0.33777818,0.70023733,2.3028934,0.70321983,1.235076,2.0590537,3.3080525,3.7169728,1.4674577,0.6779349,0.8726468,1.2065839,0.99285793,0.44345754,0.7889115,3.1731894,1.6184844,0.41037434,1.3853989,2.1813614,1.7928352,0.84682137,1.4563603,1.5054045,0.8228287,2.8252757,0.80517113,0.47247583,0.81614184,2.102626,3.4977133,0.34681776,0.5640835,0.4301914,1.925549,0.4864031,0.6838123,1.2792004,4.623009,0.40721256,1.5661769,1.1084436,1.8088405,0.489533,0.9377469,0.76348716,2.2795038,1.734146,1.2196733,0.69594604,2.1362565,1.3460004,1.310795,0.66954637,0.8939387,2.6369054,3.1815426,0.4208005,0.8380737,0.32191426,6.0186,2.7099812,0.7063669,1.6258641,1.8878238,0.4345964,0.516332,1.1769284,1.3695844,1.5521343,0.8510726,1.1954887,0.8718957,0.33259338,0.7058438,1.6668311,0.8956266,0.47993198,2.8534214,0.5231428,1.2722218,2.615122,0.5387666,1.0812722,1.4082999,3.46588,0.7496438,0.77097845,0.61416346,0.50140285,2.1617112,0.62878054,0.77614236,2.817827,1.2522788,0.35156056,0.7797486,0.5478886,0.72871894,3.920669,1.274135,1.0567259,0.7356432,2.0134027,3.39989,0.8223965,1.0071421,3.6592655,0.8705777,0.47515723,0.5397299,1.232564,1.2913573,0.36438963,0.7961125,0.48566982,0.8208474,2.1887777,0.86975485,0.7445802,0.47684836,3.7649305,0.92471236,0.410297,0.5193087,2.4564574,1.2960058,0.40667522,0.5252162,1.571913,2.778646,0.83466166,1.9451245,42.17087,1.1988674,1.4222088,2.4966106,1.8785647,1.4188358,0.7238706,4.180206,1.2024972,0.38553354,1.3202901,5.132864,1.2268449,0.4762342,0.5050632,2.7558353,1.5455006,0.33071637,0.87926584,12.330992,3.8141637,0.8420193,0.7122863,1.8873283,0.81220603,0.44656384,0.70623595,1.5269327,1.1793007,0.7685454,0.7625894,1.601225,1.1954677,0.6922331,1.778848,0.6269485,0.40232584,0.72858375,2.8098423,1.5778368,-1
203645_s_at,2.216839,1.4662198,4.6662245,3.7373445,9.089548,9.656625,22.456104,0.2646735,0.37323698,0.34941489,0.2704816,3.2654626,5.5858164,2.5221574,4.2005534,0.24090989,0.20685223,0.2510287,77.983055,3.3858285,1.0170697,5.678758,1.3736979,0.75723296,0.48987603,1.5639458,5.6399536,3.0268824,3.4934638,5.913603,6.251054,12.083033,2.4542608,5.520962,3.4824674,18.147228,11.664988,0.7123927,0.3630045,2.9950752,5.4004426,0.6859033,0.26878732,0.305787,0.571597,4.907864,1.7325243,0.56559336,0.61863357,1.3919387,7.2995477,0.73255,0.52538085,0.6624539,1.4315627,13.281921,17.583975,6.6621423,12.658998,12.73121,2.4730074,4.706534,5.3071218,9.795626,3.924948,1.1482989,23.736006,4.996384,2.2948377,0.92592627,1.0218828,8.857491,16.219881,4.702135,7.901031,0.32389104,0.6454023,0.64094186,7.157467,0.42147994,3.1758666,10.040559,1.3101523,0.4237492,1.743805,62.380405,0.22080712,0.47397053,5.7293987,2.286495,0.36577028,0.7365442,0.8725421,0.52233946,3.6854286,0.20429562,0.45367545,0.29021853,0.666209,1.4394498,0.32665098,0.8578194,0.522143,0.2573908,0.94386476,0.177276,0.46414188,0.3533666,0.2869628,0.27014244,0.4862556,0.99701905,0.30625105,0.6118773,0.84562165,1.0824599,1.0025494,0.9112738,1.5206844,10.639333,3.768726,0.50825435,0.2701633,0.28409746,0.46448645,0.51316434,0.3079937,0.33711287,0.46681783,0.8505162,0.29216468,0.8010516,6.5993876,5.8220077,0.259895,0.45032266,0.48357758,0.7081996,2.0418046,0.20890795,0.49240896,0.7589532,0.24900058,0.9132666,0.5311777,0.4967799,1.3044803,0.45426488,0.78591704,0.9899342,0.8620367,0.46077627,0.47195864,0.9974506,0.3376857,0.44998896,0.9699507,1.8463056,5.7996006,1.6134456,1.6533886,3.3182087,1.1554701,1.2034585,0.8354192,1.8702017,0.8954908,2.21161,7.6544423,2.2723043,3.9939382,4.132567,0.37577125,-1
203665_at,0.71453017,0.81351906,10.817346,4.5678735,14.218984,16.024,4.4586697,0.47023818,0.64996827,0.81616735,0.32482347,0.8300233,3.3537118,1.0297056,1.4369586,1.1699982,1.5320228,0.74452734,17.857016,1.942807,3.900738,2.2090256,2.2942655,5.250147,1.2636727,1.3365618,4.767445,0.63866633,0.92696446,1.5205191,4.227186,5.3498955,1.8879446,1.0989497,1.1131392,1.6924229,1.1322925,0.58254325,1.4757195,0.8658096,0.79650223,0.77366066,0.5084972,0.7164198,0.40345094,3.158212,1.0022315,0.93752253,2.0275908,0.98394,0.81578535,0.666857,1.7475401,1.2555046,0.9713097,1.1958665,2.1435142,1.0337929,0.9571847,2.7990339,15.65379,5.8864923,5.3449335,1.1766337,1.8228111,1.2757993,1.1487895,0.86942357,2.036044,2.8218317,1.4934657,4.623536,16.772882,6.654797,4.717847,0.46944097,1.8516486,0.4448569,0.83228743,0.42388386,0.6932142,1.7770618,1.2067401,0.8259838,1.2752073,2.9050362,0.80121714,0.4108497,1.0629584,1.002111,0.3189602,0.46048212,0.48385298,0.836306,3.5350788,0.7775421,0.6330034,0.7567046,0.44984603,1.5500408,1.7452277,1.0098921,0.6180413,0.43872023,0.98755586,0.6909357,0.31521064,0.65194046,1.1985651,0.6330286,0.42228115,0.56470156,2.10296,0.72307235,0.40510005,1.5357366,1.9133197,1.1405964,1.5992206,0.50067455,2.1902645,0.48099786,1.9899833,0.55013585,0.31820586,0.81575066,0.6414213,0.7245748,0.40713346,0.489967,0.59166247,0.3861039,1.3426225,4.1897826,0.62331206,0.4193939,0.77731586,0.50619483,0.36754462,0.49575067,1.1824152,0.6635052,0.40657508,0.39427963,0.99788904,1.0881625,0.5865771,0.40173396,0.47156972,1.1367519,0.62319446,0.31889993,0.4723707,0.6191346,0.37695396,0.34551352,1.7029381,1.4782321,6.474015,0.9896723,1.4527074,1.7954423,0.8829639,0.81851286,1.5093803,2.9284587,0.67707986,1.2401795,2.01041,1.8489819,1.364,0.766366,0.5313527,-1
203697_at,0.96373206,0.91177464,0.7522525,0.9860059,0.7315675,2.3953207,1.9254863,1.8387313,1.0433505,1.6187267,0.8685361,0.69574636,0.77621204,0.904883,0.3893321,0.82549036,0.7859608,0.7337898,0.75691926,0.7700168,0.7458497,2.2374296,1.1027386,1.120663,0.88282514,3.3925886,0.98972887,0.9069342,1.3946651,1.0434773,0.7378528,0.98319656,1.417873,0.8416517,1.1172544,1.5377624,0.8258148,1.2439147,0.7412099,4.864671,7.1843066,1.396832,0.9164097,1.0273763,3.7955065,0.7335131,10.245323,1.0176383,0.646612,0.81708974,20.249094,0.52585536,0.6477135,0.5465145,0.92883986,0.9043567,0.3923368,0.3788779,0.6982329,0.9869135,4.723312,0.48417786,0.5832876,1.6217698,0.69072735,0.74466676,2.887241,0.6228598,0.79915017,0.48848972,0.44908723,0.30744472,0.30532038,0.20612052,0.31374696,0.8530182,1.3503743,1.4340905,20.662527,1.0863751,16.15831,1.0992099,0.9182963,1.775845,1.8134487,4.8229246,1.115028,1.8218753,0.69037914,1.7515358,0.9048678,1.0102712,2.836823,1.3668742,0.49929738,0.9599214,1.0264751,0.74298304,0.66216755,1.7520981,0.7396692,1.0915115,1.1096154,1.2033194,3.1661205,1.9437594,3.2360172,0.9292439,1.1905739,1.8399318,2.325846,2.6833565,0.85545003,1.5447397,1.4592179,1.3447434,0.68274033,0.9331061,0.5006375,0.984132,0.9541542,0.92627054,0.9349648,1.334634,1.0845929,1.202185,0.972107,1.079023,1.1168405,2.0886521,0.7013896,2.6878011,2.3895988,8.19355,1.4025195,1.6531758,1.5658879,1.1153771,3.028106,0.81834584,3.1491306,1.4692097,1.2869154,1.4003669,0.7826023,0.66773754,1.7835449,1.494269,1.1675638,1.171146,1.8075936,1.1116229,1.1503038,0.8108721,1.4163458,2.3193877,0.5520644,0.3555248,0.3979996,0.44825533,0.7471366,0.85934186,1.0341821,0.808241,0.5112894,1.1176995,0.8889037,0.75863326,0.4567629,0.5613521,0.3599602,16.439394,1.1098212,-1
203698_s_at,0.93810093,0.9498495,0.64238137,0.7880827,0.61554563,2.315719,1.3874168,1.2921934,1.1874138,1.2719789,1.0079199,0.64849955,0.9620389,0.5553596,0.5749782,0.7144856,0.6136063,0.61526275,0.63687646,0.83929545,0.5370182,1.3643847,0.89603657,1.2023274,0.8646193,2.4058607,1.0288411,0.8638684,1.3674237,0.81527877,1.1044515,1.0420368,1.8530936,0.76015276,1.0723186,1.252218,0.8590254,1.3949821,0.6506539,5.3712373,8.588321,0.94978446,1.1325822,0.90952224,3.4348881,0.5942734,9.082999,0.94442767,0.6565863,0.5467319,21.593369,0.66258746,0.47553217,0.6262707,0.8871949,0.88913745,0.6005195,0.43646938,0.64515287,0.7831512,3.9168315,0.618877,0.716812,1.8293868,0.71761686,0.7013235,3.5785768,0.71488994,0.6654619,0.5938255,0.6368331,0.44228533,0.4602262,0.31092036,0.49754873,1.0008904,1.5458674,1.8096784,22.396759,1.4814148,14.1798115,0.9611321,0.84278166,1.7295734,2.2244523,4.738186,1.0428231,1.7939256,0.56613404,1.8382372,1.0487974,1.086808,3.5167375,0.9471022,0.4760191,1.2857293,0.98318285,0.9028557,0.8796595,1.1320121,0.9358399,1.0477536,1.0805032,1.1848545,4.5883884,1.5328709,3.9073575,0.8275119,1.445495,2.0527127,3.2047381,2.9413705,0.7826896,1.4828115,1.9067758,1.1377875,0.76459455,0.8824577,0.74162245,0.7372697,0.8163181,1.0294046,1.1737947,1.3815415,1.4360322,1.022441,1.1330117,1.0080079,1.3186179,2.290346,0.8977041,2.6996014,1.9842385,11.581478,0.99910957,1.9689368,1.8176988,1.1063325,2.8588548,0.6909715,2.390939,1.6563386,1.3634164,1.6996869,0.68921566,0.85528,1.5846189,1.5520573,0.94318265,1.6994909,2.1236115,1.528848,1.2812774,0.99365795,1.5421519,3.03133,0.48508888,0.40992904,0.56199944,0.55723876,0.736227,1.0684997,0.89996564,0.9048064,0.56299305,1.0833516,0.57316834,0.7402631,0.544277,0.7172449,0.7103292,13.4473915,0.97809196,-1
203705_s_at,0.6773813,0.7149038,3.7998703,7.1240764,5.489872,5.791088,5.741319,0.8485869,3.702846,0.5920213,0.26065475,1.4635174,1.8076011,2.0184886,0.8934057,4.301727,5.0378103,0.31486735,3.9277356,6.6292562,2.6455169,0.6624426,0.603143,0.93444675,0.54433185,1.3447323,6.696472,0.57920694,0.61178577,1.5015265,3.1962411,1.0956327,0.70764947,0.33788443,0.65003085,4.4873204,0.8088774,1.202723,7.42627,1.8288524,2.549085,1.1979715,0.9023199,0.58979183,0.44151095,1.2961696,2.571876,1.2741469,2.453245,0.86776674,1.7204963,1.3956149,1.0483088,0.8177042,0.83478254,3.303205,2.0783272,0.7525722,0.5155459,9.343712,2.6534948,1.9396331,0.3239297,2.7558353,3.7628484,1.103307,0.81037915,1.0417819,8.431004,2.69335,0.87487984,4.0874696,2.962824,1.015426,0.84521943,0.49613193,1.0253688,0.44134387,3.45829,0.46117523,0.6976168,4.1684027,0.51014876,1.056063,0.32779709,4.930835,0.9155255,0.49447852,0.9122919,0.53924173,0.6096588,0.3249447,0.45186424,2.482997,1.0884817,0.2989494,0.42963815,0.2911574,0.3769177,6.3587313,3.920476,0.8342203,0.41862804,0.87572867,4.503387,0.52836657,0.58223325,2.8926468,0.64539886,0.5936985,0.26513964,0.4951043,1.7831554,0.2449067,0.46832898,0.63064206,0.41461065,6.510357,17.30022,0.5577898,0.9845739,0.9516489,0.43691397,0.41998148,0.25558135,3.5512035,1.0360894,0.57887924,0.3130057,0.5292741,0.8912967,0.5154505,3.395387,7.4544077,0.46783447,0.35198945,1.1460557,1.640478,0.74326086,0.5008459,5.786725,11.442421,0.31397754,0.3159798,4.2621713,3.595208,0.37454206,0.33244956,1.2421281,16.24436,0.53670436,0.26903996,2.838088,0.7546555,0.41283336,0.25083917,7.3327723,5.0818257,1.420086,2.140532,3.0362494,8.237161,0.5724723,0.50298685,1.5994152,7.324449,1.3119398,2.0069618,11.749405,0.38777065,0.4252,1.3407147,0.56794435,-1
203706_s_at,0.42635286,1.5889584,4.0413585,7.451666,6.732633,4.786835,7.0757427,0.6330781,3.205818,0.4922636,0.26786244,1.015591,1.4138471,1.6566617,1.1849735,4.9934587,4.0438347,0.83513546,5.551069,5.1115656,2.2513344,0.79417723,0.9512796,0.76729345,0.9111568,0.9411111,5.288527,0.6289567,1.4007142,1.1176649,1.7546633,0.6828745,0.815519,0.53506833,0.71095014,3.5774844,1.1825593,1.0854768,3.223449,1.2656802,1.5021411,1.6316807,1.8065146,0.25847414,0.47763434,1.3520677,3.7094648,0.76846683,2.8668225,0.84257257,2.493497,1.2304609,1.1605397,1.1620133,1.0328411,1.6633606,1.1524475,0.6525236,0.75820166,12.91246,3.173684,2.8098404,0.7843719,1.3677281,2.1263602,0.76039517,0.68468535,0.9372169,7.1287975,2.4068518,0.98440886,2.0008945,2.6007836,0.6011157,0.57017064,0.21603416,0.3420634,0.35754558,2.3459187,0.3374906,0.8765192,4.060546,1.4032595,1.5365121,0.6498016,4.4948473,0.6203545,0.38734043,1.5496544,0.84448236,0.3002454,0.36704493,0.46999016,2.328809,0.85724,0.26831102,0.2192073,0.5064871,0.41809258,5.2870073,2.6609805,0.6071567,0.565118,0.75482607,9.459786,0.92539096,0.87522006,2.3204823,0.20692237,0.66834545,0.2868325,0.38233238,1.3113395,0.20402353,0.14180203,0.92190653,0.9454076,4.225322,11.533265,0.72244614,0.8897846,0.545065,0.14077017,0.35126114,0.25610778,2.4703622,0.8589991,0.5581629,0.28672633,0.39122778,1.2220275,0.504958,2.9029932,7.5292487,0.81891024,0.4901961,0.90168667,3.29494,0.8494357,0.6380997,3.498009,6.1256003,0.41383258,0.35284537,1.9421732,2.8804085,0.37693885,0.4064729,0.38182792,8.739151,0.31994566,0.44092566,1.9228647,0.71490026,0.2053752,0.18738046,4.85423,3.770558,1.2702252,1.7776046,2.5245078,6.974117,0.63002557,0.6263761,1.6975762,7.68315,1.3459694,2.082484,8.433915,0.4618555,0.32810685,2.600216,1.6591169,-1
203755_at,1.123557,0.90362954,0.49267194,0.482166,0.82295066,1.2203287,3.575937,1.5000336,0.60650206,1.1486312,1.0030688,0.6832804,0.525209,0.7401002,1.2781677,0.7982633,0.55829,1.1771475,0.49681073,1.2327319,0.5561826,0.87283164,0.9416051,0.7780298,0.9284284,1.754112,0.50314015,1.0369934,0.87105316,0.93312305,0.60444117,1.0705864,0.9056425,1.1456009,1.0448354,1.0474135,0.8339103,1.342129,0.8464982,0.99897504,1.1998472,0.9408955,0.6965477,1.109864,2.4032784,0.9812312,0.8911496,0.9088169,0.51849836,1.017806,0.90295976,0.8548046,0.63948256,1.0231969,0.9732034,1.3188037,0.6051275,0.9354999,0.9298063,0.87226623,0.46683127,1.5612001,0.99879974,0.944984,0.5810173,1.0204988,2.4373865,1.104007,0.5449383,0.89577913,0.93326163,1.379844,0.5719686,2.2815537,1.1673671,1.121206,0.54721034,2.4290183,0.95231634,1.0778818,0.9927063,0.9373545,1.151234,1.0348095,1.5148038,0.9660595,1.4228777,1.4007849,0.69370884,1.0780855,1.0603524,1.5713083,1.0905641,1.1250168,1.5205343,0.94632775,1.0502748,1.5814177,0.91832626,0.84280366,0.58277816,1.1083999,0.8646165,1.1689072,11.897637,1.0112996,1.379134,1.1762013,0.6030712,1.5924941,1.6029469,1.0695884,0.7203933,1.0199203,1.001025,0.97092044,0.84857374,1.0748439,0.54741716,0.79366684,1.5976053,1.6008412,0.55913514,1.3157339,1.1213244,1.6077962,1.4341735,1.3154856,0.9341272,1.1934006,1.5486238,1.1478326,0.9175968,96.57737,1.0093935,1.1136569,1.8684692,1.7815721,0.9071727,0.94475347,0.9377082,0.53009856,1.0575385,0.76957077,1.0065904,0.51177686,1.5148429,1.3845161,1.0442833,0.5395039,1.6734961,0.9466386,1.911581,0.5963799,2.9134543,0.94861573,1.4980547,0.55011535,2.7195995,0.8540991,0.9719053,0.53150386,1.144306,1.1148973,0.9401865,0.53564066,0.98154086,1.0272954,0.5644474,1.0967517,0.8788413,1.1209087,1.4847697,-1
